source	target	note	status
湖の近くは涼しくて気持ちいいですね。森の景 色にも癒されますし……冥王さまっ、こんな日 に木陰でお昼寝したら、最高じゃないですか？ 「スラッ！」って、あなたたちに言ったんじゃ ありませんよっ！　むーっ、絶好のお昼寝チャ ンスを邪魔するなんて許せません！　皆さん退 治をお願いしますっ。	湖边凉爽舒适。也被森林的景色治愈……冥王大人，这种时候在树荫下睡午觉，不是最棒了吗？“史莱！”啊，我不是在对你们说！唔——，绝佳的午睡机会被妨碍不可原谅！各位拜托打倒它们。		
イベント「水の大精霊にお願い！ アナスチガルが与える試練！？」のエンディングです。	这是活动“拜托了水之大精灵！　安娜丝奇卡尔给予的试炼！？”的结束。		
イベント「なつやすみの宿題！　海と帽子と虫取り網」のオープニングです。	这是活动“暑假作业！　大海、帽子与捕虫网”的开场。		
イベント「なつやすみの宿題！　海と帽子と虫取り網」のエンディングです。	这是活动“暑假作业！　大海、帽子与捕虫网”的结束。		
イベント「カードと水晶が示す未来　アイリス運勢チェック！」のオープニングです。	这是活动“卡片与水晶指示的未来　爱丽丝运势占卜！”的开场。		
イベント「カードと水晶が示す未来　アイリス運勢チェック！」のエンディングです。	这是活动“卡片与水晶指示的未来　爱丽丝运势占卜！”的结束。		
イベント「今年はまさかのダブルサンタ！　子供たちの笑顔のために」のオープニングです。	这是活动“今年竟然是双份圣诞老人！　为了孩子们的笑容”的开场。		
イベント「今年はまさかのダブルサンタ！　子供たちの笑顔のために」のエンディングです。	这是活动“今年竟然是双份圣诞老人！　为了孩子们的笑容”的结束。		
イベント「本を作って売る祭り！？　「好き」をカタチにしよう！」のオープニングです。	这是活动“制作并贩卖书籍的祭典！？　将『喜欢』化为有形吧！”的开场。		
いやー、本当に色んなジャンルの本が売っていて、すごいお祭りですね！　……あれっ、本が落ちてますよ。落とし物でしょうか？　って、ページがひとりでにめくれて本が勝手に動いて……もしかして魔導書！？　何やらヤバげな雰囲気なので、お買い物中のアイリスの皆さん、魔導書のお片づけをお願いしますっ！	哎呀——，真的在卖各种类型的书，真是厉害的祭典！……咦，有本书掉了。是失物吗？啊，书页自己翻动，书在自己动……难道是魔导书！？总觉得气氛不妙，正在购物的《爱丽丝》各位，拜托收拾魔导书！		
イベント「本を作って売る祭り！？　「好き」をカタチにしよう！」のエンディングです。	这是活动“制作并贩卖书籍的祭典！？　将『喜欢』化为有形吧！”的结束。		
新入生ヴァレリアさんと生徒会長冥王さまの恋<br>物語、想像するだけでキュンキュンしちゃいま<br>す。他の皆さんの配役も決まりましたし、わた<br>しもマスコット役として登場を……あ、枠はも<br>う埋まってる、では植物枠でもいいので、<br>是非！	新生瓦蕾莉亚小姐和学生会长冥王大人的恋爱故事，光是想象就心跳不已。其他各位的分配角色也决定了，我也作为吉祥物角色登场……啊，位置已经满了，那作为植物位置也行，请务必！		
イベント「弓使いの新たな師弟！　学園カウンセラーの稽古の結果は？」のオープニングです。	这是活动“弓手的新师徒！　学园咨询师的练习成果是？”的开场。		
イベント「弓使いの新たな師弟！　学園カウンセラーの稽古の結果は？」のエンディングです。	这是活动“弓手的新师徒！　学园咨询师的练习成果是？”的结束。		
イベント「夢とやる気をカタチに　樹理学園に新たな部活誕生！」のオープニングです。	这是活动“将梦想与干劲化为有形　树理学园新社团诞生！”的开场。		
あっ、冥王さまっ。前に却下されたベロスの小屋を模型で再現してみたんですがどうでしょうか！？　この屋根の曲がり具合と小屋の形がポイントでして「スラッ！」どうして訓練用スライムさんがっ！？　ここからがいいところなのに！　……くっ、わたしの溢れ出る芸術を邪魔しないでくださいっ！	啊，冥王大人！我试着用模型再现了之前被否决的贝罗斯的小屋，怎么样！？这个屋顶的弯曲程度和小屋的形状是关键……“史莱！”为什么训练用史莱姆会在这里！？接下来正是关键的时候！……唔，请不要妨碍我满溢而出的艺术！		
イベント「夢とやる気をカタチに　樹理学園に新たな部活誕生！」のエンディングです。	这是活动“将梦想与干劲化为有形　树理学园新社团诞生！”的结束。		
イベント「お待ちかねのビーチ！　邪魔するモンスターは許さないっ」のオープニングです。	这是活动“期待已久的海滩！　碍事的怪物绝不原谅”的开场。		
イベント「お待ちかねのビーチ！　邪魔するモンスターは許さないっ」のエンディングです。	这是活动“期待已久的海滩！　碍事的怪物绝不原谅”的结束。		
イベント「プールでアトラクション　夏の疲れを吹っ飛ばせ！」のオープニングです。	这是活动“泳池游乐项目　吹走夏日的疲惫！”的开场。		
イベント「プールでアトラクション　夏の疲れを吹っ飛ばせ！」のエンディングです。	这是活动“泳池游乐项目　吹走夏日的疲惫！”的结束。		
イベント「夢の水族館を作ろう！　海の全ての生き物のために」のオープニングです。	这是活动“建造梦幻水族馆！　为了大海的所有生物”的开场。		
イベント「夢の水族館を作ろう！　海の全ての生き物のために」のエンディングです。	这是活动“建造梦幻水族馆！　为了大海的所有生物”的结束。		
イベント「秋の河原で鍋を作ろう！　炊き出しでみんな笑顔に」のオープニングです。	这是活动“在秋天的河边做火锅吧！　用炊煮让大家都露出笑容”的开场。		
はふはふっ。あっ、めいおうはまっ！　……ごくん。失礼しました。パトリシアさん達の作るおイモのお鍋がめちゃめちゃ美味しいんですっ！　冥王さまも一杯いかがですか？　「スラッ！」「スララッ！」って、スライムさんたちは呼んでません！　河原鍋を台無しにされないように、お帰り願いましょう！	哈呼哈呼。啊，冥王大人！……咕嘟。失礼了。帕特丽西雅小姐她们做的芋头锅非常好吃！冥王大人也来一碗吗？“史莱！”“史莱啦！”啊，我没叫史莱姆们！为了不让河边火锅被糟蹋，请回去吧！		
